VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,total_amount,trip_duration,average_speed,short_trip_flag,pickup_hour,pickup_day_of_week,is_weekend,tip_percentage,trip_distance_category
2,2019-05-01 00:22:18,2019-05-01 00:24:24,1,0.14,24,151,3.5,4.8,2.1,4.0,1,0,2,0,37.14285714285714,short
2,2019-05-01 00:26:07,2019-05-01 00:30:39,1,0.9,151,238,5.5,10.3,4.533333333333333,11.911764705882353,1,0,2,0,87.2727272727273,short
1,2019-05-01 00:20:27,2019-05-01 00:41:06,0,3.9,231,25,16.0,21.8,20.65,11.331719128329299,0,0,2,0,36.25000000000001,medium
2,2019-05-01 00:09:56,2019-05-01 00:20:18,3,2.71,209,90,10.0,13.8,10.366666666666667,15.684887459807074,0,0,2,0,38.00000000000001,medium
2,2019-05-01 00:47:03,2019-05-01 00:55:39,3,1.47,79,249,8.0,14.16,8.6,10.25581395348837,0,0,2,0,77.0,medium
1,2019-05-01 00:08:16,2019-05-01 00:14:32,1,1.3,170,229,6.5,11.85,6.266666666666667,12.446808510638299,0,0,2,0,82.3076923076923,medium
1,2019-05-01 00:47:03,2019-05-01 00:54:21,1,2.2,249,13,8.5,14.76,7.3,18.08219178082192,0,0,2,0,73.6470588235294,medium
2,2019-05-01 00:06:08,2019-05-01 00:16:38,1,3.53,48,75,12.0,15.8,10.5,20.17142857142857,0,0,2,0,31.66666666666667,medium
2,2019-05-01 00:41:22,2019-05-01 00:52:11,1,1.91,142,229,9.5,13.3,10.816666666666666,10.594761171032356,0,0,2,0,40.00000000000001,medium
2,2019-05-01 00:03:16,2019-05-01 00:14:11,4,3.4,161,75,11.5,15.3,10.916666666666666,18.68702290076336,0,0,2,0,33.04347826086957,medium
2,2019-05-01 00:23:22,2019-05-01 00:24:21,1,0.33,50,142,3.0,6.8,0.9833333333333333,20.135593220338986,1,0,2,0,126.66666666666666,short
1,2019-05-01 00:00:27,2019-05-01 00:09:17,1,0.9,233,141,7.5,11.3,8.833333333333334,6.113207547169811,1,0,2,0,50.66666666666667,short
1,2019-05-01 00:51:35,2019-05-01 01:00:16,1,2.4,162,79,9.5,14.63,8.683333333333334,16.58349328214971,0,0,2,0,54.0,medium
2,2019-05-01 00:06:50,2019-05-01 00:15:08,1,2.04,142,161,8.5,13.3,8.3,14.74698795180723,0,0,2,0,56.47058823529413,medium
2,2019-05-01 00:15:55,2019-05-01 00:26:15,1,2.63,161,143,10.0,16.56,10.333333333333334,15.270967741935483,0,0,2,0,65.6,medium
2,2019-05-01 00:10:59,2019-05-01 00:28:45,1,3.31,161,158,14.0,21.0,17.766666666666666,11.178236397748593,0,0,2,0,50.0,medium
2,2019-05-01 00:00:23,2019-05-01 00:12:15,1,2.36,170,79,10.5,17.16,11.866666666666667,11.932584269662922,0,0,2,0,63.42857142857143,medium
2,2019-05-01 00:14:19,2019-05-01 00:26:09,1,4.45,79,263,14.5,22.88,11.833333333333334,22.56338028169014,0,0,2,0,57.79310344827585,medium
2,2019-05-01 00:36:44,2019-05-01 00:55:24,1,6.84,162,33,22.0,32.25,18.666666666666668,21.985714285714284,0,0,2,0,46.590909090909086,long
2,2019-05-01 00:14:36,2019-05-01 00:42:10,1,20.08,132,140,52.0,73.7,27.566666666666666,43.7049576783555,0,0,2,0,41.73076923076924,long
2,2019-05-01 00:43:51,2019-05-01 00:48:14,1,1.01,140,236,5.5,11.16,4.383333333333334,13.825095057034218,0,0,2,0,102.9090909090909,medium
1,2019-05-01 00:10:03,2019-05-01 00:13:35,1,0.8,229,140,5.0,8.8,3.533333333333333,13.584905660377359,1,0,2,0,76.00000000000001,short
1,2019-05-01 00:24:37,2019-05-01 00:27:27,1,0.7,233,137,4.5,8.3,2.8333333333333335,14.823529411764703,1,0,2,0,84.44444444444446,short
1,2019-05-01 00:09:00,2019-05-01 00:19:05,1,2.5,161,263,10.0,17.25,10.083333333333334,14.876033057851238,0,0,2,0,72.5,medium
1,2019-05-01 00:24:11,2019-05-01 00:35:51,1,6.2,141,244,18.5,26.75,11.666666666666666,31.885714285714286,0,0,2,0,44.5945945945946,long
2,2019-05-01 00:22:30,2019-05-01 00:27:11,2,0.47,161,163,5.0,10.56,4.683333333333334,6.0213523131672595,1,0,2,0,111.20000000000002,short
1,2019-05-01 00:04:29,2019-05-01 00:28:32,1,4.4,148,181,18.5,26.75,24.05,10.977130977130978,0,0,2,0,44.5945945945946,medium
2,2019-04-30 23:56:41,2019-04-30 23:59:11,1,0.55,151,166,4.0,6.36,2.5,13.200000000000001,1,23,1,0,59.00000000000001,short
1,2019-05-01 00:09:51,2019-05-01 00:19:59,2,2.0,79,231,9.0,12.8,10.133333333333333,11.842105263157894,0,0,2,0,42.22222222222223,medium
2,2019-05-01 00:06:58,2019-05-01 00:13:26,2,1.38,162,236,7.0,11.88,6.466666666666667,12.804123711340205,0,0,2,0,69.71428571428572,medium
1,2019-05-01 00:32:51,2019-05-01 00:47:20,2,4.6,48,75,15.5,21.3,14.483333333333333,19.05638665132336,0,0,2,0,37.41935483870969,medium
1,2019-05-01 00:52:55,2019-05-01 01:03:20,1,4.3,75,69,14.5,15.8,10.416666666666666,24.768,0,0,2,0,8.965517241379315,medium
2,2019-05-01 00:45:31,2019-05-01 00:45:32,1,0.0,41,264,60.0,60.3,0.016666666666666666,0.0,1,0,2,0,0.4999999999999952,short
2,2019-05-01 00:39:13,2019-05-01 00:47:04,2,1.81,162,79,8.0,14.16,7.85,13.8343949044586,0,0,2,0,77.0,medium
2,2019-05-01 00:07:48,2019-05-01 00:41:13,1,5.94,234,61,25.0,36.0,33.416666666666664,10.665336658354118,0,0,2,0,44.0,long
1,2019-05-01 00:22:33,2019-05-01 00:46:43,1,4.4,237,223,18.5,25.3,24.166666666666668,10.924137931034483,0,0,2,0,36.75675675675676,medium
1,2019-05-01 00:26:45,2019-05-01 00:32:08,1,0.9,113,158,5.5,11.16,5.383333333333334,10.03095975232198,1,0,2,0,102.9090909090909,short
2,2019-05-01 00:12:14,2019-05-01 00:35:44,3,5.73,238,144,21.0,24.8,23.5,14.629787234042555,0,0,2,0,18.0952380952381,long
2,2019-05-01 00:22:10,2019-05-01 00:57:39,1,18.62,132,230,52.0,76.78,35.483333333333334,31.4852043212776,0,0,2,0,47.65384615384616,long
1,2019-05-01 00:00:16,2019-05-01 00:21:01,1,4.0,230,148,16.5,20.3,20.75,11.566265060240964,0,0,2,0,23.030303030303035,medium
1,2019-05-01 00:25:16,2019-05-01 00:32:26,1,2.1,148,256,8.5,13.3,7.166666666666667,17.58139534883721,0,0,2,0,56.47058823529413,medium
1,2019-05-01 00:47:25,2019-05-01 00:50:32,1,0.7,45,87,4.5,10.35,3.1166666666666667,13.475935828877004,1,0,2,0,129.99999999999997,short
1,2019-05-01 00:52:20,2019-05-01 01:00:15,1,3.9,87,107,12.5,19.8,7.916666666666667,29.557894736842105,0,0,2,0,58.400000000000006,medium
2,2019-05-01 00:29:09,2019-05-01 00:30:28,1,0.61,263,263,4.0,8.8,1.3166666666666667,27.79746835443038,1,0,2,0,120.00000000000001,short
1,2019-05-01 00:20:58,2019-05-01 00:46:29,1,8.7,263,256,28.5,38.75,25.516666666666666,20.457217504898757,0,0,2,0,35.96491228070175,long
1,2019-05-01 00:55:42,2019-05-01 01:12:06,1,5.9,186,157,19.0,28.92,16.4,21.58536585365854,0,0,2,0,52.21052631578949,long
1,2019-05-01 00:11:02,2019-05-01 00:39:41,1,12.9,138,261,37.5,56.87,28.65,27.015706806282726,0,0,2,0,51.65333333333333,long
1,2019-05-01 00:54:35,2019-05-01 01:03:25,1,1.9,125,209,8.5,14.75,8.833333333333334,12.90566037735849,0,0,2,0,73.52941176470588,medium
2,2019-05-01 00:16:29,2019-05-01 00:42:42,1,17.2,132,162,52.0,73.7,26.216666666666665,39.36427209154482,0,0,2,0,41.73076923076924,long
1,2019-05-01 00:12:26,2019-05-01 00:31:51,1,5.5,238,69,18.5,22.3,19.416666666666668,16.99570815450644,0,0,2,0,20.540540540540544,long
2,2019-05-01 00:28:26,2019-05-01 00:35:52,1,2.41,79,233,9.0,13.8,7.433333333333334,19.45291479820628,0,0,2,0,53.33333333333334,medium
2,2019-05-01 00:51:12,2019-05-01 01:03:11,1,3.75,230,13,12.5,17.3,11.983333333333333,18.776077885952713,0,0,2,0,38.400000000000006,medium
